congress,state,name,cs1,nominee,vote,presprty,sameprty,strngprs,nomid,regime_dummy,lackqual,pres,cspres1,cspres2,csnom,eucldist,interaction
79,KENTUCK,BARKLEY,-0.426,BURTON,yes,dem,0,strong,0.280000001,0,0.069999993,Truman,,,0.19287246,0.38300312,0.026810216
79,KENTUCK,BARKLEY,-0.426,VINSON,yes,dem,0,strong,0.75,0,0.21500003,Truman,,,-0.23992525,0.034623813,0.007444121
84,KENTUCK,BARKLEY,-0.426,HARLAN,yes,rep,0,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.005036597,0.001259149
111,WYOMING,BARRASSO,,SOTOMAYOR,no,dem,0,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,WYOMING,BARRASSO,,KAGAN,no,dem,0,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
115,WYOMING,BARRASSO,,GORSUCH,yes,rep,same,strong,0.11,1,0.07,Trump,,,,,
115,WYOMING,BARRASSO,,KAVANAUGH,yes,rep,same,strong,,1,,Trump,,,,,
83,WYOMING,BARRETT,0.34999999,WARREN,yes,rep,same,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.34801179,0.050461702
84,WYOMING,BARRETT,0.34999999,HARLAN,yes,rep,same,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.49706873,0.12426718
85,WYOMING,BARRETT,0.34999999,BRENNAN,yes,rep,same,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.67262435,0
85,WYOMING,BARRETT,0.34999999,WHITTAKER,yes,rep,same,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.12939394,0
86,ALASKA,BARTLETT,-0.42699999,STEWART,yes,rep,0,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.034996957,0
87,ALASKA,BARTLETT,-0.42699999,WHITE,yes,dem,0,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.17412785,0.087063923
87,ALASKA,BARTLETT,-0.42699999,GOLDBERG,yes,dem,same,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.034996957,0.002974741
89,ALASKA,BARTLETT,-0.42699999,FORTAS1,yes,dem,same,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.001860784,0
90,ALASKA,BARTLETT,-0.42699999,MARSHAL,yes,dem,same,strong,1,0,0.16500002,Johnson,-0.326,0.018,-0.47013679,0.001860784,0.000307029
94,OKLAHOM,BARTLETT,0.41800001,STEVENS,yes,rep,same,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.039007105,0.001560285
89,TENNESS,BASS,-0.248,FORTAS1,yes,dem,same,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.049344756,0
102,MONTANA,BAUCUS,-0.222,THOMAS,no,rep,0,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.2857784,0.16718037
103,MONTANA,BAUCUS,-0.222,GINSBURG,yes,dem,same,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.002165412,0
103,MONTANA,BAUCUS,-0.222,BREYER,yes,dem,same,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.055369601,0.025193168
109,MONTANA,BAUCUS,-0.219,ROBERTS,yes,rep,0,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.31271341,0.009381402
109,MONTANA,BAUCUS,,ALITO,no,rep,0,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
111,MONTANA,BAUCUS,,SOTOMAYOR,yes,dem,same,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,MONTANA,BAUCUS,,KAGAN,yes,dem,same,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
99,MONTANA,BAUCUS M,-0.222,REHNQUIST2,no,rep,0,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.39850348,0.2391021
99,MONTANA,BAUCUS M,-0.222,SCALIA,yes,rep,0,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.45253795,0
100,MONTANA,BAUCUS M,-0.222,BORK,no,rep,0,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.342493,0.071923524
100,MONTANA,BAUCUS M,-0.222,KENNEDY,yes,rep,0,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.11329992,0.012462993
101,MONTANA,BAUCUS MAX,-0.222,SOUTER,yes,rep,0,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.13945325,0.032771517
89,INDIANA,BAYH,-0.39300001,FORTAS1,yes,dem,same,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.005950084,0
90,INDIANA,BAYH,-0.39300001,MARSHAL,yes,dem,same,strong,1,0,0.16500002,Johnson,-0.326,0.018,-0.47013679,0.005950084,0.000981764
90,INDIANA,BAYH,-0.39300001,FORTAS2,yes,dem,same,weak,0.845000029,0,0.36500001,Johnson,-0.326,0.018,-0.32740566,0.004302618,0.001570456
91,INDIANA,BAYH,-0.39300001,BURGER,yes,rep,0,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.54436672,0.021774681
91,INDIANA,BAYH,-0.39300001,HAYNSWORTH,no,rep,0,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.48493677,0.32248294
91,INDIANA,BAYH,-0.39300001,CARSWELL,no,rep,0,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.65104818,0.57943285
109,INDIANA,BAYH,-0.177,ROBERTS,no,rep,0,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.26750395,0.008025118
109,INDIANA,BAYH,,ALITO,no,rep,0,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
111,INDIANA,BAYH,,SOTOMAYOR,yes,dem,same,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,INDIANA,BAYH,,KAGAN,yes,dem,same,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
92,INDIANA,BAYH B,-0.39300001,POWELL,yes,rep,0,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.47854543,0
92,INDIANA,BAYH B,-0.39300001,REHNQUIST1,no,rep,0,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.64363933,0.074018531
83,MARYLAN,BEALL,0.185,WARREN,yes,rep,same,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.18056147,0.026181409
84,MARYLAN,BEALL,0.185,HARLAN,yes,rep,same,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.29163349,0.072908372
85,MARYLAN,BEALL,0.185,BRENNAN,yes,rep,same,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.42920423,0
85,MARYLAN,BEALL,0.185,WHITTAKER,yes,rep,same,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.037913427,0
86,MARYLAN,BEALL,0.185,STEWART,yes,rep,same,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.18056147,0
87,MARYLAN,BEALL,0.185,WHITE,yes,dem,0,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.037913427,0.018956713
87,MARYLAN,BEALL,0.185,GOLDBERG,yes,dem,0,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.18056147,0.015347721
94,MARYLAN,BEALL,0.124,STEVENS,yes,rep,same,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.009311834,0.000372474
92,MARYLAN,BEALL G,0.124,POWELL,yes,rep,same,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.030544475,0
92,MARYLAN,BEALL G,0.124,REHNQUIST1,yes,rep,same,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.081379734,0.009358671
111,ALASKA,BEGICH,,SOTOMAYOR,yes,dem,same,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,ALASKA,BEGICH,,KAGAN,yes,dem,same,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
91,OKLAHOM,BELLMON,0.233,BURGER,yes,rep,same,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.012501946,0.000500078
91,OKLAHOM,BELLMON,0.233,HAYNSWORTH,yes,rep,same,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.004952504,0.003293415
91,OKLAHOM,BELLMON,0.233,CARSWELL,yes,rep,same,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.032715965,0.029117208
91,OKLAHOM,BELLMON,0.233,BLACKMUN,yes,rep,same,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,0.012501946,0.000375058
94,OKLAHOM,BELLMON,0.233,STEVENS,yes,rep,same,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.000156304,6.25E-06
92,OKLAHOM,BELLMON H,0.233,POWELL,yes,rep,same,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.004325664,0
92,OKLAHOM,BELLMON H,0.233,REHNQUIST1,yes,rep,same,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.031071583,0.003573232
84,OHIO,BENDER,0.21799999,HARLAN,yes,rep,same,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.32836455,0.082091138
115,COLORAD,BENNET,,GORSUCH,no,rep,0,strong,0.11,1,0.07,Trump,,,,,
115,COLORAD,BENNET,,KAVANAUGH,no,rep,0,strong,,1,,Trump,,,,,
83,UTAH,BENNETT,0.403,WARREN,yes,rep,same,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.41335288,0.059936158
84,UTAH,BENNETT,0.403,HARLAN,yes,rep,same,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.57461101,0.14365275
85,UTAH,BENNETT,0.403,BRENNAN,yes,rep,same,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.76236784,0
85,UTAH,BENNETT,0.403,WHITTAKER,yes,rep,same,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.1703326,0
86,UTAH,BENNETT,0.403,STEWART,yes,rep,same,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.41335288,0
87,UTAH,BENNETT,0.403,WHITE,yes,dem,0,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.1703326,0.085166298
87,UTAH,BENNETT,0.403,GOLDBERG,yes,dem,0,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.41335288,0.035134986
89,UTAH,BENNETT,0.403,FORTAS1,yes,dem,0,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.76236784,0
90,UTAH,BENNETT,0.403,MARSHAL,yes,dem,0,strong,1,0,0.16500002,Johnson,-0.326,0.018,-0.47013679,0.76236784,0.12579072
90,UTAH,BENNETT,0.403,FORTAS2,no,dem,0,weak,0.845000029,0,0.36500001,Johnson,-0.326,0.018,-0.32740566,0.53349245,0.19472475
91,UTAH,BENNETT,0.403,BURGER,yes,rep,same,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.003385832,0.000135433
91,UTAH,BENNETT,0.403,HAYNSWORTH,yes,rep,same,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.009925335,0.006600347
91,UTAH,BENNETT,0.403,BLACKMUN,yes,rep,same,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,0.003385832,0.000101575
103,UTAH,BENNETT,0.30000001,GINSBURG,yes,dem,0,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.22606795,0
103,UTAH,BENNETT,0.30000001,BREYER,yes,dem,0,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.082192622,0.037397642
109,UTAH,BENNETT,0.31299999,ROBERTS,yes,rep,same,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.000740267,2.22E-05
109,UTAH,BENNETT,,ALITO,yes,rep,same,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
111,COLORAD,BENNET,,SOTOMAYOR,yes,dem,same,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,UTAH,BENNETT,,SOTOMAYOR,no,dem,0,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,COLORAD,BENNET,,KAGAN,yes,dem,same,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
111,UTAH,BENNETT,,KAGAN,no,dem,0,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
94,TEXAS,BENTSEN,-0.093999997,STEVENS,yes,rep,0,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.098908894,0.003956358
102,TEXAS,BENTSEN,-0.093999997,THOMAS,no,rep,0,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.1653093,0.096705943
97,TEXAS,BENTSEN L,-0.093999997,OCONNOR,yes,rep,0,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.026425177,0
99,TEXAS,BENTSEN L,-0.093999997,REHNQUIST2,yes,rep,0,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.25328204,0.15196922
99,TEXAS,BENTSEN L,-0.093999997,SCALIA,yes,rep,0,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.29670832,0
100,TEXAS,BENTSEN L,-0.093999997,BORK,no,rep,0,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.20905836,0.043902252
100,TEXAS,BENTSEN L,-0.093999997,KENNEDY,yes,rep,0,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.043514181,0.00478656
101,TEXAS,BENTSEN LL,-0.093999997,SOUTER,yes,rep,0,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.060238037,0.014155939
92,TEXAS,BENTSEN L,-0.093999997,POWELL,yes,rep,0,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.15426809,0
92,TEXAS,BENTSEN L,-0.093999997,REHNQUIST1,yes,rep,0,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.25328204,0.029127438
75,TENNESS,BERRY,-0.094999999,BLACK,yes,dem,same,strong,0.875,0,0.84000003,Roosevelt,,,-0.35503101,0.067616127,0.056797549
75,TENNESS,BERRY,-0.094999999,REED,yes,dem,same,strong,0.725000024,0,0.125,Roosevelt,,,-0.21690412,0.014860614,0.001857577
84,NEVADA,BIBLE,-0.132,HARLAN,yes,rep,0,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.049742833,0.012435708
85,NEVADA,BIBLE,-0.132,BRENNAN,yes,rep,0,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.11433649,0
85,NEVADA,BIBLE,-0.132,WHITTAKER,yes,rep,0,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.014953939,0
86,NEVADA,BIBLE,-0.132,STEWART,yes,rep,0,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.01164786,0
87,NEVADA,BIBLE,-0.132,WHITE,yes,dem,same,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.014953939,0.00747697
87,NEVADA,BIBLE,-0.132,GOLDBERG,yes,dem,same,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.01164786,0.000990068
89,NEVADA,BIBLE,-0.132,FORTAS1,yes,dem,same,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.11433649,0
91,NEVADA,BIBLE,-0.132,BURGER,yes,rep,0,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.22734977,0.009093996
91,NEVADA,BIBLE,-0.132,HAYNSWORTH,no,rep,0,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.18955053,0.1260511
91,NEVADA,BIBLE,-0.132,CARSWELL,yes,rep,0,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.29798013,0.26520231
91,NEVADA,BIBLE,-0.132,BLACKMUN,yes,rep,0,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,0.22734977,0.006820487
92,NEVADA,BIBLE A,-0.132,POWELL,yes,rep,0,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.1855626,0
92,NEVADA,BIBLE A,-0.132,REHNQUIST1,yes,rep,0,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.29297465,0.033692088
94,DELAWAR,BIDEN,-0.33500001,STEVENS,yes,rep,0,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.30857787,0.012343122
102,DELAWAR,BIDEN,-0.33500001,THOMAS,no,rep,0,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.41936305,0.2453274
103,DELAWAR,BIDEN,-0.33500001,GINSBURG,yes,dem,same,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.025451094,0
103,DELAWAR,BIDEN,-0.33500001,BREYER,yes,dem,same,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.12131809,0.055199731
109,DELAWAR,BIDEN,-0.33500001,ROBERTS,no,rep,0,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.45590565,0.013677169
109,DELAWAR,BIDEN,,ALITO,no,rep,0,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
97,DELAWAR,BIDEN J,-0.33500001,OCONNOR,yes,rep,0,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.16285925,0
99,DELAWAR,BIDEN J,-0.33500001,REHNQUIST2,no,rep,0,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.55393982,0.3323639
99,DELAWAR,BIDEN J,-0.33500001,SCALIA,yes,rep,0,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.61733925,0
100,DELAWAR,BIDEN J,-0.33500001,BORK,no,rep,0,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.48752376,0.10237998
101,DELAWAR,BIDEN JOSE,-0.33500001,SOUTER,yes,rep,0,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.23661843,0.055605333
75,MISSISS,BILBO,-0.22400001,BLACK,yes,dem,same,strong,0.875,0,0.84000003,Roosevelt,,,-0.35503101,0.017169125,0.014422066
75,MISSISS,BILBO,-0.22400001,REED,yes,dem,same,strong,0.725000024,0,0.125,Roosevelt,,,-0.21690412,5.04E-05,6.29E-06
76,MISSISS,BILBO,-0.22400001,FRANKFURTER,yes,dem,same,strong,0.665000021,0,0.034999967,Roosevelt,,,-0.16165334,0.003887107,0.000136049
76,MISSISS,BILBO,-0.22400001,DOUGLAS,yes,dem,same,strong,0.730000019,0,0.18000001,Roosevelt,,,-0.22150834,6.21E-06,1.12E-06
76,MISSISS,BILBO,-0.22400001,MURPHY,yes,dem,same,weak,1,0,0.35000002,Roosevelt,,,-0.47013679,0.060583316,0.021204162
77,MISSISS,BILBO,-0.22400001,STONE,yes,dem,same,strong,0.3,0,0,Roosevelt,,,0.17445554,0.15876682,0
77,MISSISS,BILBO,-0.22400001,BYRNES,yes,dem,same,strong,0.33,0,0.19999999,Roosevelt,,,0.14683016,0.13751501,0.027503001
77,MISSISS,BILBO,-0.22400001,JACKSON,yes,dem,same,strong,1,0,0.085000038,Roosevelt,,,-0.47013679,0.060583316,0.005149584
78,MISSISS,BILBO,-0.22400001,RUTLEDGE,yes,dem,same,strong,1,0,0,Roosevelt,,,-0.47013679,0.060583316,0
79,MISSISS,BILBO,-0.22400001,BURTON,yes,dem,same,strong,0.280000001,0,0.069999993,Truman,,,0.19287246,0.17378266,0.012164786
79,MISSISS,BILBO,-0.22400001,VINSON,yes,dem,same,strong,0.75,0,0.21500003,Truman,,,-0.23992525,0.000253613,5.45E-05
99,NEW MEX,BINGAMAN,-0.236,REHNQUIST2,no,rep,0,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.4163751,0.24982508
99,NEW MEX,BINGAMAN,-0.236,SCALIA,yes,rep,0,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.47156981,0
102,NEW MEX,BINGAMAN,-0.236,THOMAS,no,rep,0,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.30094272,0.1760515
103,NEW MEX,BINGAMAN,-0.236,GINSBURG,yes,dem,same,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.003664363,0
103,NEW MEX,BINGAMAN,-0.236,BREYER,yes,dem,same,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.062154211,0.028280165
109,NEW MEX,BINGAMAN,-0.241,ROBERTS,yes,rep,0,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.33780256,0.010134077
109,NEW MEX,BINGAMAN,,ALITO,no,rep,0,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
111,NEW MEX,BINGAMAN,,SOTOMAYOR,yes,dem,same,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,NEW MEX,BINGAMAN,,KAGAN,yes,dem,same,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
100,NEW MEX,BINGAMAN J,-0.236,BORK,no,rep,0,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.3590754,0.075405829
100,NEW MEX,BINGAMAN J,-0.236,KENNEDY,yes,rep,0,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.12292074,0.013521283
101,NEW MEX,BINGAMAN J,-0.236,SOUTER,yes,rep,0,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.1501054,0.03527477
115,CONNECT,BLUMENTHAL,,GORSUCH,no,rep,0,strong,0.11,1,0.07,Trump,,,,,
115,CONNECT,BLUMENTHAL,,KAVANAUGH,no,rep,0,strong,,1,,Trump,,,,,
115,MISSOUR,BLUNT,,GORSUCH,yes,rep,same,strong,0.11,1,0.07,Trump,,,,,
115,MISSOUR,BLUNT,,KAVANAUGH,yes,rep,same,strong,,1,,Trump,,,,,
87,DELAWAR,BOGGS,0.162,WHITE,yes,dem,0,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.029485594,0.014742797
87,DELAWAR,BOGGS,0.162,GOLDBERG,yes,dem,0,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.16154391,0.013731228
89,DELAWAR,BOGGS,0.162,FORTAS1,yes,dem,0,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.39959693,0
90,DELAWAR,BOGGS,0.162,MARSHAL,yes,dem,0,strong,1,0,0.16500002,Johnson,-0.326,0.018,-0.47013679,0.39959693,0.065933503
90,DELAWAR,BOGGS,0.162,FORTAS2,no,dem,0,weak,0.845000029,0,0.36500001,Johnson,-0.326,0.018,-0.32740566,0.2395179,0.087424032
91,DELAWAR,BOGGS,0.162,BURGER,yes,rep,same,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.033420261,0.001336811
91,DELAWAR,BOGGS,0.162,HAYNSWORTH,yes,rep,same,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.019986615,0.013291098
91,DELAWAR,BOGGS,0.162,CARSWELL,yes,rep,same,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.063441291,0.05646275
91,DELAWAR,BOGGS,0.162,BLACKMUN,yes,rep,same,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,0.033420261,0.001002607
92,DELAWAR,BOGGS J,0.162,POWELL,yes,rep,same,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.01870597,0
92,DELAWAR,BOGGS J,0.162,REHNQUIST1,yes,rep,same,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.061143111,0.007031458
102,MISSOUR,BOND,0.28999999,THOMAS,yes,rep,same,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.000509968,0.000298331
103,MISSOUR,BOND,0.28999999,GINSBURG,yes,dem,0,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.21665861,0
103,MISSOUR,BOND,0.28999999,BREYER,yes,dem,0,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.076558754,0.034834232
109,MISSOUR,BOND,0.29800001,ROBERTS,yes,rep,same,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.001781502,5.34E-05
109,MISSOUR,BOND,,ALITO,yes,rep,same,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
111,MISSOUR,BOND,,SOTOMAYOR,yes,dem,0,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,MISSOUR,BOND,,KAGAN,no,dem,0,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
100,MISSOUR,BOND C,0.28999999,BORK,yes,rep,same,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.005362489,0.001126123
100,MISSOUR,BOND C,0.28999999,KENNEDY,yes,rep,same,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.030764971,0.003384147
101,MISSOUR,BOND CHRIS,0.28999999,SOUTER,yes,rep,same,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.019200426,0.004512101
75,WASHING,BONE,-0.186,BLACK,yes,dem,same,strong,0.875,0,0.84000003,Roosevelt,,,-0.35503101,0.028571483,0.024000047
75,WASHING,BONE,-0.186,REED,yes,dem,same,strong,0.725000024,0,0.125,Roosevelt,,,-0.21690412,0.000955064,0.000119383
76,WASHING,BONE,-0.186,FRANKFURTER,yes,dem,same,strong,0.665000021,0,0.034999967,Roosevelt,,,-0.16165334,0.00059276,2.07E-05
76,WASHING,BONE,-0.186,DOUGLAS,yes,dem,same,strong,0.730000019,0,0.18000001,Roosevelt,,,-0.22150834,0.001260842,0.000226952
76,WASHING,BONE,-0.186,MURPHY,yes,dem,same,weak,1,0,0.35000002,Roosevelt,,,-0.47013679,0.080733716,0.028256802
77,WASHING,BONE,-0.186,STONE,yes,dem,same,strong,0.3,0,0,Roosevelt,,,0.17445554,0.1299282,0
77,WASHING,BONE,-0.186,BYRNES,yes,dem,same,strong,0.33,0,0.19999999,Roosevelt,,,0.14683016,0.11077592,0.022155182
77,WASHING,BONE,-0.186,JACKSON,yes,dem,same,strong,1,0,0.085000038,Roosevelt,,,-0.47013679,0.080733716,0.006862369
78,WASHING,BONE,-0.186,RUTLEDGE,yes,dem,same,strong,1,0,0,Roosevelt,,,-0.47013679,0.080733716,0
115,NEW JER,BOOKER,,GORSUCH,no,rep,0,strong,0.11,1,0.07,Trump,,,,,
115,NEW JER,BOOKER,,KAVANAUGH,no,rep,0,strong,,1,,Trump,,,,,
115,ARKANSA,BOOZMAN,,GORSUCH,yes,rep,same,strong,0.11,1,0.07,Trump,,,,,
115,ARKANSA,BOOZMAN,,KAVANAUGH,yes,rep,same,strong,,1,,Trump,,,,,
75,IDAHO,BORAH,0.12800001,BLACK,no,dem,0,strong,0.875,0,0.84000003,Roosevelt,,,-0.35503101,0.23331897,0.19598794
75,IDAHO,BORAH,0.12800001,REED,yes,dem,0,strong,0.725000024,0,0.125,Roosevelt,,,-0.21690412,0.11895885,0.014869857
